Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
24,1,16.061802889743795,0,1,12,23,23,46,False,False,True,False,False,False,False
15,0,4.776748224097324,0,2,12,58,58,18,False,False,True,False,True,False,False
37,1,8.804203797397495,0,2,11,131,81,46,False,False,False,False,False,False,True
46,1,6.860289908971585,1,1,4,127,80,15,True,False,False,True,False,False,False
24,0,10.17272309780497,0,1,17,132,39,17,True,False,False,False,False,True,False
43,0,23.92685166011131,1,2,6,121,9,44,False,False,True,False,True,False,False
20,1,8.660431646269785,0,1,6,136,10,28,False,False,True,False,True,False,False
46,0,21.551461181706827,0,1,9,136,34,31,True,False,False,False,False,False,False
34,1,18.335502165728514,0,1,10,61,64,3,False,False,False,False,True,False,False
31,0,22.59175347964868,0,2,11,29,52,34,False,False,True,True,False,False,False
30,1,17.578702697429485,1,3,7,157,62,30,False,False,False,False,False,True,False
44,0,10.361540004521224,1,2,10,159,79,43,False,False,False,False,False,True,False
25,1,8.044592821857641,0,1,15,111,30,45,True,False,False,False,False,False,True
27,0,11.05639122789274,0,3,9,96,7,8,True,False,False,True,False,False,False
34,0,3.942115207333652,0,2,2,129,59,23,False,False,True,False,False,False,True
41,0,17.745174146904862,1,1,16,151,66,18,False,True,False,False,False,False,True
36,1,14.466915311942635,1,1,4,64,23,40,False,True,False,False,False,False,True
23,0,18.72080737427173,0,1,16,27,32,1,True,False,False,False,False,False,True
48,1,11.829487791736852,0,1,18,165,66,30,True,False,False,False,False,True,False
49,0,21.34941730719622,0,3,1,130,18,6,True,False,False,False,False,False,False
45,1,20.182086173436115,0,2,17,122,31,32,False,False,True,False,False,True,False
19,0,6.474017962397986,0,1,5,47,42,40,True,False,False,False,False,False,False
18,1,14.327942475710325,0,1,13,169,60,11,False,False,False,False,False,False,True
20,0,13.310471890463138,0,1,18,94,38,32,False,False,True,True,False,False,False
36,1,3.642270995263907,0,1,15,96,37,36,False,False,False,False,True,False,False
46,1,3.926334705859542,0,2,19,93,82,21,False,False,False,False,False,True,False
39,0,15.07664851627456,0,3,19,151,39,14,False,False,True,False,True,False,False
33,0,5.579278556941329,1,2,16,140,73,27,False,False,False,False,False,False,True
27,0,20.915263785808133,0,1,1,109,17,10,False,False,False,False,False,False,True
15,1,0.3677129261739233,0,1,19,170,52,1,True,False,False,True,False,False,False
21,0,19.14975262565108,0,1,5,19,33,49,False,False,True,False,False,True,False
39,0,8.379794455893261,0,2,11,142,74,47,False,False,True,True,False,False,False
46,1,4.651553397529525,0,3,9,124,25,18,True,False,False,False,False,False,True
33,0,15.61098929632449,0,1,10,131,56,30,False,False,True,True,False,False,False
19,1,23.862666376340258,0,1,9,75,71,14,False,False,False,False,True,False,False
41,1,14.528814507664364,0,2,5,64,50,45,True,False,False,False,False,False,False
16,1,7.106124776212654,0,2,14,160,25,37,False,False,True,False,False,False,True
33,0,1.4118302955787554,0,3,0,39,42,49,False,False,True,False,False,False,True
36,1,15.63312013373693,0,1,16,160,63,44,True,False,False,True,False,False,False
41,1,7.90240204776482,0,1,4,169,32,33,False,False,True,False,False,False,True
47,1,3.002306656482186,0,3,4,53,20,17,True,False,False,False,True,False,False
21,1,22.77844088316484,0,3,13,23,94,17,True,False,False,False,False,False,False
36,1,13.892735714255757,0,1,9,167,42,7,False,False,False,True,False,False,False
47,1,21.762017991727443,0,2,10,110,93,9,False,False,False,False,False,False,False
16,1,8.262179062987034,0,1,16,156,48,1,False,False,True,False,False,False,True
26,1,15.30249014640279,1,3,6,22,13,47,True,False,False,False,False,False,False
32,1,4.708597678209752,0,2,13,143,72,9,False,False,False,False,False,False,True
28,1,4.594712121804941,0,1,8,102,51,2,False,False,True,False,False,False,True
39,0,4.806801010107036,0,1,12,138,15,22,False,False,True,False,True,False,False
34,1,4.728732399191762,0,1,3,129,29,24,False,False,False,False,True,False,False
27,0,6.324684493776901,0,2,5,173,38,45,True,False,False,False,False,False,True
41,1,12.57144866475285,0,2,3,165,50,35,False,False,True,False,False,True,False
47,1,23.61101776912252,1,1,10,177,55,12,False,False,False,False,False,False,True
40,0,5.366948227092555,0,3,8,50,2,36,False,False,False,False,True,False,False
15,0,2.652659834536461,0,1,16,23,16,42,True,False,False,False,False,True,False
43,0,23.320922401944937,1,2,0,62,71,48,False,False,False,False,False,True,False
37,0,10.610093287287144,0,3,7,177,63,49,False,False,True,False,False,False,True
49,0,9.904595470336996,0,2,15,106,43,18,True,False,False,False,True,False,False
16,0,11.274878762105953,0,1,7,28,38,4,False,False,True,False,False,False,True
26,0,4.141944851321075,0,3,16,161,59,22,True,False,False,False,False,True,False
45,1,17.588468937401416,0,3,6,61,67,23,False,False,True,False,False,False,False
27,1,22.147679700808652,0,2,5,85,66,47,False,False,True,False,False,True,False
20,1,2.099066233281933,0,1,1,16,20,34,False,False,True,False,False,False,False
45,1,5.598930071112386,0,2,13,145,59,0,False,False,True,False,True,False,False
36,1,21.446227775314092,0,1,13,127,69,36,False,False,False,True,False,False,False
38,0,11.783012850068848,0,1,8,96,15,37,False,False,True,False,False,False,True
38,0,4.078253949359825,1,2,4,105,39,24,False,False,True,False,False,False,False
45,1,1.9072828401603263,0,2,3,120,84,18,False,True,False,False,False,False,True
31,0,1.6570038917547318,0,1,17,155,87,6,False,False,False,False,False,False,True
44,1,3.810439050041002,0,3,16,168,3,10,True,False,False,False,True,False,False
45,0,17.769281534284076,1,2,18,66,47,0,True,False,False,False,False,True,False
32,0,21.071884466815177,0,2,16,96,24,8,False,False,True,False,False,False,True
33,0,14.561915432348318,0,2,6,135,39,1,False,False,False,True,False,False,False
36,0,21.60240096215569,0,3,9,97,51,42,True,False,False,False,True,False,False
26,0,23.07544810663665,1,1,14,102,50,5,False,False,True,False,False,False,False
34,0,17.048027570192584,0,1,16,19,96,20,False,False,False,True,False,False,False
17,0,14.418220142428378,0,2,11,93,53,48,False,False,True,True,False,False,False
19,0,7.805901051395518,0,2,8,87,12,36,True,False,False,False,False,True,False
48,0,23.02933488565084,0,3,17,35,88,4,False,False,False,False,False,False,True
32,0,19.66789241113817,0,2,14,99,57,15,False,False,True,True,False,False,False
34,1,11.092441059993956,0,1,19,108,83,28,False,True,False,True,False,False,False
31,0,8.671149809346632,0,1,13,109,46,8,False,False,True,False,False,True,False
31,0,6.100672719365296,0,2,8,66,10,17,False,False,False,False,False,False,True
49,0,16.091237878031244,0,3,12,178,57,25,True,False,False,True,False,False,False
20,0,0.8000071012940779,0,3,14,166,61,45,False,False,True,False,False,False,False
40,0,5.310254852116516,0,1,14,79,52,2,False,False,True,True,False,False,False
33,1,15.807879821726695,0,1,16,126,99,43,False,False,False,False,True,False,False
30,0,10.786806065531586,0,1,8,107,16,24,False,False,False,False,False,False,False
33,1,21.28268318602408,0,1,0,66,47,17,False,False,True,False,False,False,True
31,0,6.5968490035085185,1,1,10,34,37,17,False,False,True,False,False,False,False
28,1,10.10079364300766,0,3,15,19,17,34,False,False,False,False,True,False,False
48,1,11.653611877414724,0,2,1,87,89,24,False,False,True,False,False,False,True
17,1,6.0719104448951375,0,1,11,36,48,14,False,False,True,False,False,False,False
29,0,18.498429064027043,1,2,8,37,78,32,False,False,True,False,False,True,False
44,0,12.598889359819037,1,1,1,11,29,29,False,False,True,False,True,False,False
29,0,4.099873260936965,1,3,14,55,63,10,False,False,True,False,False,False,False
32,1,16.24349420713591,0,3,15,56,82,46,False,True,False,False,False,False,False
34,1,10.50532727039976,0,1,10,107,42,10,False,False,True,False,True,False,False
27,0,8.07353128727781,0,3,13,36,67,48,False,True,False,False,True,False,False
46,0,5.805840556943421,0,1,7,125,59,35,False,True,False,True,False,False,False
47,0,3.290115457207384,0,2,7,160,23,1,False,False,True,False,True,False,False
35,1,17.27409732696308,0,3,10,26,17,41,False,False,False,False,True,False,False
16,1,16.39951725085099,0,1,4,147,19,15,False,False,True,False,False,False,False
45,0,5.714545232289053,0,1,4,42,21,28,False,False,False,False,False,True,False
49,1,7.155087633523022,0,3,7,102,49,5,False,False,True,False,False,False,False
33,1,17.154279799063623,0,1,3,57,62,9,False,False,False,False,False,False,False
32,0,9.44753904591861,0,1,0,46,57,34,False,False,False,False,False,False,False
44,0,2.9304211076024975,0,2,14,56,25,15,True,False,False,False,False,False,True
30,1,17.277549924950133,1,1,17,44,74,10,True,False,False,False,True,False,False
18,0,16.842461206889496,1,2,6,21,93,38,False,False,False,False,True,False,False
23,1,10.9616685470267,0,3,4,138,53,45,False,False,True,False,True,False,False
47,1,9.91076399756035,0,1,18,50,64,18,True,False,False,False,False,True,False
22,1,4.275137239594845,1,2,16,130,91,36,False,False,True,False,False,False,False
49,1,8.452532702359758,0,1,3,142,21,20,True,False,False,True,False,False,False
21,0,20.225994723420357,0,1,16,29,95,1,False,False,True,True,False,False,False
49,1,1.2329901491439903,0,2,16,166,71,36,False,False,False,False,False,False,False
48,0,15.228013311174047,0,1,7,175,1,48,True,False,False,False,True,False,False
43,0,3.359646801245197,1,3,17,171,83,10,False,False,False,False,False,False,True
21,0,15.083512334425327,0,3,2,35,82,8,True,False,False,False,False,False,False
42,0,15.40790202919736,0,1,1,162,5,38,True,False,False,True,False,False,False
38,0,21.529218727977383,1,1,19,38,3,45,False,True,False,False,False,True,False
35,0,3.1309013621951776,0,2,19,61,41,41,False,False,True,False,False,False,False
19,0,20.692999400296653,0,1,15,129,32,23,False,False,True,False,False,False,True
49,0,5.86786596149356,0,1,0,77,95,44,False,False,True,False,False,False,True
30,0,12.778447479312328,0,2,10,149,88,13,False,False,False,True,False,False,False
30,0,3.3653544076566124,1,2,2,59,78,3,False,True,False,True,False,False,False
19,1,19.77190063379205,0,1,6,164,41,44,False,True,False,True,False,False,False
39,0,3.240413775111822,0,1,19,19,83,10,False,False,True,True,False,False,False
15,0,15.62835615501514,0,2,2,14,62,36,True,False,False,False,False,False,False
33,1,20.2274563451735,0,1,7,106,22,17,False,False,True,False,False,True,False
23,0,9.681821861011777,1,1,4,92,39,46,True,False,False,False,False,False,True
22,1,22.413880264640905,0,1,5,51,88,44,False,False,False,True,False,False,False
17,0,21.129772176016488,0,2,12,71,72,12,False,False,True,False,False,False,False
39,1,14.357089093862507,0,2,17,50,34,9,True,False,False,False,True,False,False
43,0,20.494445413824785,0,1,11,30,99,3,False,False,False,True,False,False,False
32,1,21.98570367665689,0,1,13,19,14,47,True,False,False,True,False,False,False
44,0,19.786772121851012,0,2,12,114,73,16,False,False,False,True,False,False,False
37,0,20.249601399031206,1,1,8,179,42,39,False,False,False,False,False,True,False
20,0,19.07588157573292,0,2,11,22,3,1,False,False,False,False,False,False,True
39,0,18.645474410596563,0,2,17,24,41,17,False,False,False,False,False,False,False
16,0,4.325031304057972,0,3,2,50,7,29,False,False,True,False,False,True,False
37,1,0.2798856534602549,0,1,13,88,2,24,False,True,False,False,False,False,True
38,1,11.295739002354996,0,2,8,49,42,49,False,False,True,False,False,False,True
30,0,23.527817086956706,0,2,8,121,97,20,False,False,True,False,False,False,True
45,0,0.1556499726545546,0,2,3,102,94,11,True,False,False,False,True,False,False
16,1,22.00401248812527,0,3,16,66,48,43,False,True,False,True,False,False,False
26,0,19.946144784263616,0,1,10,145,19,29,False,False,True,False,True,False,False
44,1,15.93288806832374,0,1,13,32,93,39,False,False,True,False,False,True,False
16,0,8.912921507273524,1,3,0,79,64,13,False,False,True,False,False,False,True
49,0,11.753951173842424,0,1,1,95,64,11,False,False,True,True,False,False,False
24,0,5.891821961038795,0,3,19,130,48,30,False,False,True,False,False,False,False
34,0,18.35342869412971,0,1,2,163,31,2,False,True,False,False,True,False,False
41,0,20.053882758175753,0,1,2,49,40,38,True,False,False,False,False,True,False
35,1,0.2059400650798597,0,3,17,29,72,6,False,False,True,False,False,True,False
31,1,10.335576535303725,0,2,6,91,46,24,True,False,False,False,False,True,False
29,0,4.930743317819539,0,1,14,61,96,39,False,False,False,False,False,True,False
42,0,4.069734218555131,0,1,13,77,38,3,True,False,False,True,False,False,False
28,0,3.2560582203249036,0,1,18,161,9,43,True,False,False,False,False,False,False
42,0,6.914024662724493,0,2,15,103,52,8,True,False,False,True,False,False,False
21,0,17.933862995001455,0,1,7,42,42,3,False,True,False,False,False,True,False
22,0,14.58622495219079,0,1,11,71,18,5,True,False,False,False,False,False,True
39,0,20.323075356989285,0,1,4,11,22,14,False,False,True,False,False,False,True
36,0,1.4555978523067417,0,2,10,10,24,15,True,False,False,False,False,False,False
44,1,5.9938398004407105,0,1,17,65,51,17,False,False,True,False,False,False,False
18,0,0.9193519229875822,0,1,3,112,97,41,False,True,False,True,False,False,False
32,0,18.68891919241455,0,1,7,30,1,33,True,False,False,True,False,False,False
45,0,19.51726824284177,0,3,8,95,23,48,True,False,False,True,False,False,False
30,0,23.515336115189772,1,1,16,50,2,26,False,False,True,True,False,False,False
29,1,15.313547219566589,0,3,17,95,93,27,False,False,True,False,True,False,False
35,1,19.381058142295153,0,3,14,144,74,40,True,False,False,False,False,False,False
20,1,10.987262016142877,0,3,2,115,42,37,False,False,True,False,False,True,False
31,0,3.132115697389926,0,1,14,143,43,12,False,False,True,False,False,True,False
45,1,12.36890239982285,1,2,13,135,50,1,False,False,False,True,False,False,False
39,0,11.44362505861848,0,1,3,174,5,47,False,False,True,False,False,False,True
18,0,4.4258899517074335,0,1,6,97,26,49,True,False,False,False,False,False,False
17,0,3.650318441568192,0,2,13,89,36,18,True,False,False,False,True,False,False
34,0,22.17685105119778,0,1,6,83,8,40,True,False,False,False,False,False,True
23,0,1.364676717610534,0,2,16,162,61,34,False,False,False,False,False,True,False
29,0,12.803747068620748,0,1,18,36,92,40,True,False,False,False,True,False,False
41,0,15.119093097788124,0,1,1,96,54,48,False,False,False,True,False,False,False
36,1,14.842206820204003,0,2,11,134,49,40,False,True,False,True,False,False,False
27,1,20.066612747919297,0,3,2,128,52,29,False,False,True,True,False,False,False
21,1,12.514896603085155,1,1,7,19,26,11,False,False,True,True,False,False,False
33,1,1.033973955104643,0,2,7,63,72,20,True,False,False,False,False,False,True
26,1,9.859224825868964,0,1,14,43,87,11,False,False,False,False,False,True,False
34,0,6.835744028170192,0,2,17,156,42,48,False,False,True,False,True,False,False
22,0,8.359365154915569,1,2,19,128,90,32,True,False,False,False,False,True,False
39,0,9.402640413427132,0,1,16,133,91,15,False,False,True,False,True,False,False
27,1,10.856258038385832,0,2,3,65,49,8,False,False,True,False,False,False,True
39,1,15.426687511785364,0,1,3,110,54,43,True,False,False,True,False,False,False
23,1,11.14597477434114,0,1,19,164,18,41,False,True,False,False,False,False,True
33,0,23.94133125496042,0,2,4,77,38,29,False,False,False,False,False,False,False
17,1,18.691214731636546,0,2,2,138,29,16,False,False,True,False,False,False,False
41,0,23.47705249530388,0,1,15,23,76,10,False,False,False,False,False,False,True
26,0,5.578418521236833,1,3,16,167,5,17,False,False,True,False,False,False,True
42,0,15.706268527930764,0,1,19,68,46,41,False,False,False,True,False,False,False
48,0,20.513730956890825,0,2,9,116,22,22,False,False,True,True,False,False,False
32,0,11.304177692375545,0,1,5,164,75,42,True,False,False,False,True,False,False
40,0,7.68950539232598,0,1,3,21,40,36,False,False,False,False,False,False,False
20,0,15.548136930137549,0,2,0,81,33,49,False,False,True,False,False,False,True
16,0,21.31497405098425,0,1,2,54,52,37,False,False,True,True,False,False,False
47,1,13.647679131187328,0,1,7,102,24,22,True,False,False,False,True,False,False
35,1,15.253291999200329,1,1,2,40,47,41,True,False,False,False,False,False,False
49,0,13.693486391339114,0,1,18,89,82,33,False,False,True,True,False,False,False
48,1,12.586931645419732,0,1,18,79,52,1,False,True,False,False,False,True,False
42,0,17.463794487972308,1,1,12,125,49,5,False,False,False,False,False,True,False
44,0,2.757187490159618,1,1,9,101,30,11,True,False,False,True,False,False,False
38,0,13.213191122842794,1,3,17,134,46,34,True,False,False,False,False,False,False
24,0,9.963880432934772,0,2,2,120,76,30,True,False,False,False,True,False,False
32,1,15.964410515854825,0,2,12,66,73,48,True,False,False,False,False,False,False
31,0,19.940584171186032,1,1,14,106,1,16,False,False,True,False,False,True,False
33,0,8.912625344180901,0,2,11,170,76,3,False,False,False,False,False,False,False
27,1,5.468477480620727,0,2,8,36,19,16,False,False,True,False,True,False,False
43,0,7.723970400445829,0,3,2,128,99,29,False,False,True,False,False,True,False
32,0,17.936142914270068,0,2,16,89,70,31,False,False,True,False,False,True,False
31,1,2.5714346001842197,0,1,3,16,28,15,True,False,False,False,False,True,False
21,0,9.500843426504035,1,1,9,174,6,13,False,False,True,True,False,False,False
34,0,21.44070575192401,1,3,18,18,8,31,False,False,True,False,False,True,False
16,0,1.1473080967499714,0,3,6,122,92,35,True,False,False,False,False,False,False
17,0,12.267953728953936,0,3,12,26,38,15,True,False,False,False,False,False,False
41,0,12.110163970211351,0,1,13,22,84,35,False,True,False,False,False,False,True
28,1,0.4340299787465147,0,2,6,44,32,26,False,False,False,False,False,True,False
43,0,11.108447966427558,0,1,3,55,43,15,False,False,True,False,True,False,False
38,0,17.832567353480222,0,3,15,17,53,20,True,False,False,False,False,False,False
35,0,14.461450105435144,0,1,7,150,32,4,True,False,False,False,False,False,True
21,1,2.5817195483589783,0,1,18,175,24,20,False,False,True,False,False,True,False
30,1,16.68010616425965,0,2,15,72,22,33,False,False,True,False,True,False,False
42,0,5.087232903347382,0,3,18,122,79,15,True,False,False,False,True,False,False
26,1,12.524958716066145,0,1,18,177,42,40,False,False,True,False,False,False,True
40,0,8.146363692790448,1,2,8,76,16,5,False,False,True,True,False,False,False
21,1,12.93368996492491,0,1,10,123,74,29,False,False,True,False,False,False,False
27,0,22.392241258754964,0,1,16,124,25,41,False,False,True,False,False,False,True
31,0,8.46512072125951,0,3,5,173,48,46,True,False,False,False,False,True,False
47,0,20.198327627760253,0,1,0,20,83,29,False,False,False,True,False,False,False
40,1,22.51487837434043,0,3,9,169,61,47,False,False,True,False,False,False,True
16,0,17.649508367611006,0,3,4,16,39,14,False,False,True,False,False,False,True
32,0,14.313048489854854,0,2,5,103,95,21,True,False,False,False,False,True,False
37,0,11.754698303585451,0,3,7,43,4,0,False,False,True,False,True,False,False
42,0,11.707095024490062,0,2,5,120,4,0,False,False,True,False,False,False,True
30,1,14.087098117354838,0,2,16,30,67,8,True,False,False,True,False,False,False
43,1,11.912967050454114,0,3,17,144,38,14,False,False,False,True,False,False,False
36,1,1.8155870447099565,1,3,5,146,31,23,False,False,True,False,False,False,False
41,1,17.38030369989348,0,1,13,45,20,48,True,False,False,False,False,False,False
41,1,17.404774401438523,0,3,1,26,42,24,False,False,True,False,False,True,False
46,0,15.470263661440695,0,3,19,16,86,35,True,False,False,False,False,False,False
32,0,2.2753247579863336,0,3,7,80,56,5,False,False,True,False,False,False,False
27,0,6.781595833635223,0,1,5,71,47,14,True,False,False,True,False,False,False
38,0,8.242527250133906,0,2,14,131,47,18,False,False,True,False,False,False,False
24,0,15.566843139980712,0,2,4,115,45,26,False,False,True,False,False,False,True
41,1,10.277308524787948,0,2,3,54,61,1,False,False,True,False,False,False,False
33,1,9.674840828548444,1,2,2,12,17,18,False,False,True,True,False,False,False
42,0,1.2784251363782566,1,1,12,108,11,22,False,False,True,False,False,False,False
48,1,12.431035618015208,0,1,7,127,12,35,False,False,True,False,False,False,False
32,1,8.300001442796908,0,1,7,32,91,14,True,False,False,False,False,True,False
27,0,1.1522920632002205,0,1,8,41,38,37,False,False,True,False,True,False,False
17,1,13.39850100846471,0,3,19,98,13,40,False,False,False,False,False,True,False
39,1,17.165385024768884,1,1,18,119,24,3,False,False,True,True,False,False,False
25,1,18.392682008997653,0,2,18,118,83,25,True,False,False,False,False,False,True
27,1,15.952939384456371,0,1,9,18,19,23,False,True,False,False,True,False,False
25,0,6.461459739322682,0,2,10,156,81,4,False,False,True,False,False,True,False
28,0,14.8988613518224,0,2,13,21,84,27,True,False,False,False,False,True,False
40,0,20.83651529888369,0,3,14,152,54,15,False,False,True,False,False,True,False
34,0,2.338602957991734,0,1,9,166,60,46,False,False,False,False,False,False,True
27,1,1.015526947804707,0,1,4,145,72,42,True,False,False,False,True,False,False
21,0,14.01026509370881,0,1,16,57,21,34,False,False,False,False,False,True,False
21,1,3.17560095027255,0,1,16,15,31,29,False,False,False,True,False,False,False
33,1,3.0264309470855313,0,1,19,59,91,23,False,False,True,False,False,False,True
16,1,4.428381598710468,0,3,3,117,14,25,True,False,False,False,False,True,False
17,1,1.1289935665606876,1,1,11,90,77,22,False,False,True,False,False,False,False
49,0,9.289914071234358,1,1,9,42,68,14,False,False,True,False,False,False,True
27,1,19.672878680781835,0,1,9,32,89,16,True,False,False,False,False,False,False
32,0,17.133570710272735,0,2,9,86,60,46,False,False,False,False,True,False,False
39,0,14.954486290544452,0,3,14,15,82,12,False,False,False,False,False,False,True
25,0,2.42132964297625,1,2,12,112,55,5,False,False,False,False,True,False,False
29,0,18.826230185523052,0,2,10,92,88,45,False,False,True,True,False,False,False
18,0,8.970868638335874,1,2,5,89,15,18,True,False,False,False,False,True,False
44,1,4.0457619380842935,0,2,0,132,12,48,False,False,True,False,True,False,False
35,1,4.348502925527811,1,1,5,21,18,17,False,False,True,False,False,False,True
44,1,20.27196513280728,0,2,16,163,13,3,False,False,True,False,False,True,False
45,0,15.518673630273383,0,1,11,118,59,12,False,False,True,False,True,False,False
29,0,4.028909578021658,0,2,14,22,17,25,True,False,False,False,True,False,False
42,0,18.209201641128555,0,1,19,58,92,13,False,False,True,False,False,False,True
44,1,15.31937138785807,0,2,12,108,39,47,False,False,True,False,True,False,False
28,1,10.805569979714852,1,1,19,63,7,36,True,False,False,False,False,False,True
49,1,12.369939349807716,0,1,17,94,9,29,False,True,False,False,False,False,True
44,0,16.26828873508652,0,1,0,12,38,17,True,False,False,False,False,True,False
32,0,22.858508795479075,1,1,13,89,29,45,True,False,False,False,False,False,True
27,0,0.7337878541609566,0,2,7,103,84,44,True,False,False,False,False,False,False
31,1,13.736051403380372,1,1,12,53,35,46,True,False,False,False,True,False,False
46,0,20.606838720563687,0,1,7,50,51,9,False,False,True,False,True,False,False
48,0,0.5965034278473968,1,2,19,108,24,22,False,False,True,True,False,False,False
43,1,21.448413337280854,0,2,12,87,52,44,False,False,True,False,False,False,False
44,1,1.0140472983054565,0,1,16,125,33,24,True,False,False,False,False,True,False
19,0,13.323386816132238,1,1,16,32,70,25,False,False,False,True,False,False,False
22,0,14.890160758153389,0,1,11,133,78,37,False,False,False,False,True,False,False
48,1,13.17854902481346,0,2,18,63,86,44,False,False,True,True,False,False,False
35,0,8.20866334522108,0,2,8,156,23,6,False,True,False,False,False,False,False
41,1,11.976113723271204,0,3,5,10,11,40,True,False,False,False,False,True,False
31,0,18.53979279837123,0,2,11,120,59,48,False,False,True,False,False,True,False
22,0,9.040610587515056,0,1,12,107,79,46,True,False,False,False,False,True,False
44,0,11.088864583862708,0,2,6,138,84,19,False,False,True,True,False,False,False
15,0,13.395258552744044,0,1,17,176,37,34,False,False,True,False,True,False,False
21,0,21.138826111704983,0,2,12,46,48,46,True,False,False,True,False,False,False
24,1,17.109897415488874,0,1,1,107,44,31,False,False,False,False,True,False,False
28,1,12.433175091106405,0,1,10,59,73,0,False,False,True,False,False,False,False
28,1,7.836338625036252,0,1,19,108,68,22,True,False,False,False,True,False,False
15,0,9.019107688954364,0,2,2,39,44,26,False,False,False,False,False,False,False
49,1,2.040757120839902,1,1,12,70,33,33,False,False,True,False,False,True,False
33,0,14.159504666811008,0,2,6,139,36,2,True,False,False,False,False,True,False
22,0,4.420084470035045,0,3,13,80,53,49,False,False,True,True,False,False,False
48,1,15.322689672599942,1,3,19,75,84,21,False,False,True,False,False,True,False
31,1,0.6918556291358016,0,1,18,79,96,8,False,True,False,False,False,True,False
38,0,1.3131993400758653,0,2,3,79,58,5,True,False,False,False,False,False,True
47,0,12.632117469970996,0,3,5,22,21,44,False,True,False,True,False,False,False
48,0,22.446621786021083,0,3,15,10,96,17,False,True,False,False,False,False,False
21,0,21.499495584248216,0,3,19,125,19,14,False,False,True,False,True,False,False
28,1,21.4934389089938,0,3,11,149,49,7,False,False,True,False,False,False,False
25,0,10.145391771320188,1,1,15,65,91,32,False,False,True,False,False,False,False
17,0,7.0038779216553335,0,2,5,121,62,41,True,False,False,False,True,False,False
23,0,3.1236938813941277,1,3,17,132,84,41,True,False,False,False,False,False,False
35,0,3.736539744298412,0,1,4,94,51,12,False,False,True,False,False,False,False
46,0,5.059276829768083,0,1,11,121,23,37,True,False,False,False,False,True,False
23,1,11.375778832266471,0,1,5,90,61,47,True,False,False,False,False,True,False
47,0,1.507460270809533,0,2,12,140,37,19,False,False,False,False,False,False,True
30,0,7.328192249737354,0,1,19,97,40,20,True,False,False,True,False,False,False
44,1,14.326660066948762,1,3,2,45,24,22,False,False,True,False,False,False,True
47,0,9.826753504542593,0,1,18,94,28,1,True,False,False,False,False,False,False
26,1,8.366668595720338,0,2,14,177,98,47,False,True,False,False,False,False,False
30,1,5.136230050625351,1,2,1,81,55,47,False,False,False,False,False,False,False
40,0,23.544970757244627,0,1,14,79,91,39,False,False,True,False,False,False,True
31,1,18.896400183112465,0,2,7,170,69,32,False,False,True,False,False,False,True
31,0,12.409088586391764,1,1,11,87,88,34,True,False,False,False,True,False,False
18,0,8.024184012019752,0,2,3,166,11,37,False,False,True,False,False,False,True
39,0,4.7067645392070725,0,2,6,69,35,28,False,False,True,False,True,False,False
31,1,5.721224096414963,1,1,3,69,20,4,True,False,False,False,False,True,False
35,0,22.566520310389357,1,1,15,86,62,20,False,True,False,True,False,False,False
49,0,23.6766227876842,0,1,4,161,63,49,False,False,False,True,False,False,False
45,1,17.086014293393262,0,1,2,168,82,0,False,False,True,False,False,True,False
20,0,2.348261017661911,1,3,2,43,34,17,False,False,False,False,True,False,False
42,1,19.08901896684907,0,2,2,76,51,47,True,False,False,False,True,False,False
15,0,9.692443601079974,0,1,11,161,88,47,False,False,True,False,False,False,False
41,1,15.560103386015012,0,1,11,90,15,17,True,False,False,False,False,False,False
15,1,6.947645333718816,0,3,1,35,77,27,True,False,False,False,False,False,True
16,1,11.543447331417909,0,1,6,138,20,14,False,False,True,False,False,False,False
36,0,16.177194205482976,0,1,3,67,38,16,False,False,True,False,False,True,False
32,0,16.164802495709488,0,1,15,14,3,49,True,False,False,False,False,False,True
34,0,6.428437294605146,0,1,0,11,95,26,False,False,False,False,True,False,False
31,1,18.182577805227,0,1,3,179,70,37,False,False,False,False,False,False,False
39,1,2.1384261908667037,0,3,11,57,43,26,False,False,False,False,False,True,False
39,1,16.660410970441937,1,3,4,145,83,16,False,False,True,False,False,False,True
45,0,14.487929447582871,0,2,15,12,51,42,False,False,True,False,False,True,False
15,0,8.346895517864755,0,3,18,25,29,22,False,False,True,False,False,False,True
28,1,19.92538329507876,0,1,9,134,47,42,True,False,False,False,False,True,False
28,0,1.2691921953130487,0,3,10,115,57,39,False,False,True,False,False,False,True
21,0,18.360284149389752,1,2,0,114,52,0,True,False,False,False,False,False,True
42,0,12.4394324943103,0,1,11,58,94,2,True,False,False,False,False,False,False
44,0,7.914577779789932,0,3,18,17,27,22,True,False,False,False,True,False,False
17,0,7.328501183659006,0,1,19,46,10,9,False,False,False,True,False,False,False
45,0,4.2442333501241745,1,2,16,136,72,44,False,False,False,False,False,True,False
24,0,10.026423631634572,0,2,7,171,55,36,False,False,False,False,False,False,False
26,1,13.209899796789143,0,1,7,99,88,32,True,False,False,False,False,True,False
37,0,19.634849301133865,0,3,0,68,99,10,False,False,True,False,False,False,True
16,0,19.447133209241866,0,3,2,28,32,23,True,False,False,False,True,False,False
27,1,11.157850332585308,0,2,6,35,98,6,False,False,False,False,False,True,False
